연도,월,지역,연료,차종,등록대수
2024,9,충청남도,전기,승용,268
2024,9,충청남도,하이브리드,승용,989
2024,9,충청남도,휘발유,승용,160
2024,9,충청북도,경유,승용,80
2024,9,충청북도,수소,승용,3
2024,9,충청북도,전기,승용,285
2024,9,충청북도,하이브리드,승용,791
2024,9,충청북도,휘발유,승용,93
2024,10,강원도,경유,승용,127
2024,10,강원도,수소,승용,2
2024,10,강원도,전기,승용,195
2024,10,강원도,하이브리드,승용,979
2024,10,강원도,휘발유,승용,140
2024,10,경기도,경유,승용,843
2024,10,경기도,수소,승용,24
2024,10,경기도,전기,승용,1432
2024,10,경기도,하이브리드,승용,9022
2024,10,경기도,휘발유,승용,1271
2024,10,경상남도,경유,승용,511
2024,10,경상남도,수소,승용,7
2024,10,경상남도,전기,승용,1222
2024,10,경상남도,하이브리드,승용,5938
2024,10,경상남도,휘발유,승용,1212
2024,10,경상북도,경유,승용,128
2024,10,경상북도,수소,승용,3
2024,10,경상북도,전기,승용,164
2024,10,경상북도,하이브리드,승용,1148
2024,10,경상북도,휘발유,승용,106
2024,10,광주광역시,경유,승용,114
2024,10,광주광역시,수소,승용,1
2024,10,광주광역시,전기,승용,200
2024,10,광주광역시,하이브리드,승용,1554
2024,10,광주광역시,휘발유,승용,189
2024,10,대구광역시,경유,승용,176
2024,10,대구광역시,수소,승용,0
2024,10,대구광역시,전기,승용,319
2024,10,대구광역시,하이브리드,승용,2221
2024,10,대구광역시,휘발유,승용,368
2024,10,대전광역시,경유,승용,150
2024,10,대전광역시,수소,승용,6
2024,10,대전광역시,전기,승용,236
2024,10,대전광역시,하이브리드,승용,1524
2024,10,대전광역시,휘발유,승용,204
2024,10,부산광역시,경유,승용,429
2024,10,부산광역시,수소,승용,1
2024,10,부산광역시,전기,승용,471
2024,10,부산광역시,하이브리드,승용,4240
2024,10,부산광역시,휘발유,승용,821
2024,10,서울특별시,경유,승용,400
2024,10,서울특별시,수소,승용,5
2024,10,서울특별시,전기,승용,757
2024,10,서울특별시,하이브리드,승용,5304
2024,10,서울특별시,휘발유,승용,440
2024,10,세종특별자치시,경유,승용,6
2024,10,세종특별자치시,수소,승용,0
2024,10,세종특별자치시,전기,승용,25
2024,10,세종특별자치시,하이브리드,승용,76
2024,10,세종특별자치시,휘발유,승용,1
2024,10,울산광역시,경유,승용,52
2024,10,울산광역시,수소,승용,8
2024,10,울산광역시,전기,승용,104
2024,10,울산광역시,하이브리드,승용,1320
2024,10,울산광역시,휘발유,승용,43
2024,10,인천광역시,경유,승용,547
2024,10,인천광역시,수소,승용,9
2024,10,인천광역시,전기,승용,1236
2024,10,인천광역시,하이브리드,승용,5792
2024,10,인천광역시,휘발유,승용,1694
2024,10,전라남도,경유,승용,503
2024,10,전라남도,수소,승용,13
2024,10,전라남도,전기,승용,446
2024,10,전라남도,하이브리드,승용,2826
2024,10,전라남도,휘발유,승용,74
2024,10,전라북도,경유,승용,149
2024,10,전라북도,수소,승용,12
2024,10,전라북도,전기,승용,272
2024,10,전라북도,하이브리드,승용,1218
2024,10,전라북도,휘발유,승용,157
2024,10,제주특별자치도,경유,승용,511
2024,10,제주특별자치도,수소,승용,180
2024,10,제주특별자치도,전기,승용,4261
2024,10,제주특별자치도,하이브리드,승용,2293
2024,10,제주특별자치도,휘발유,승용,84
2024,10,충청남도,경유,승용,149
2024,10,충청남도,수소,승용,4
2024,10,충청남도,전기,승용,300
2024,10,충청남도,하이브리드,승용,1231
2024,10,충청남도,휘발유,승용,171
2024,10,충청북도,경유,승용,108
2024,10,충청북도,수소,승용,12
2024,10,충청북도,전기,승용,250
2024,10,충청북도,하이브리드,승용,963
2024,10,충청북도,휘발유,승용,84
2024,11,강원도,경유,승용,106
2024,11,강원도,수소,승용,3
2024,11,강원도,전기,승용,219
2024,11,강원도,하이브리드,승용,967
2024,11,강원도,휘발유,승용,109
2024,11,경기도,경유,승용,750
2024,11,경기도,수소,승용,14
2024,11,경기도,전기,승용,1744
2024,11,경기도,하이브리드,승용,9237
2024,11,경기도,휘발유,승용,1145
2024,11,경상남도,경유,승용,433
2024,11,경상남도,수소,승용,2
2024,11,경상남도,전기,승용,2114
2024,11,경상남도,하이브리드,승용,6155
2024,11,경상남도,휘발유,승용,1145
2024,11,경상북도,경유,승용,135
2024,11,경상북도,수소,승용,0
2024,11,경상북도,전기,승용,296
2024,11,경상북도,하이브리드,승용,1307
2024,11,경상북도,휘발유,승용,103
2024,11,광주광역시,경유,승용,134
2024,11,광주광역시,수소,승용,0
2024,11,광주광역시,전기,승용,283
2024,11,광주광역시,하이브리드,승용,1685
2024,11,광주광역시,휘발유,승용,168
2024,11,대구광역시,경유,승용,144
2024,11,대구광역시,수소,승용,0
2024,11,대구광역시,전기,승용,511
2024,11,대구광역시,하이브리드,승용,2441
2024,11,대구광역시,휘발유,승용,385
2024,11,대전광역시,경유,승용,141
2024,11,대전광역시,수소,승용,0
2024,11,대전광역시,전기,승용,382
2024,11,대전광역시,하이브리드,승용,1664
2024,11,대전광역시,휘발유,승용,165
2024,11,부산광역시,경유,승용,319
2024,11,부산광역시,수소,승용,1
2024,11,부산광역시,전기,승용,603
2024,11,부산광역시,하이브리드,승용,4461
2024,11,부산광역시,휘발유,승용,792
2024,11,서울특별시,경유,승용,384
2024,11,서울특별시,수소,승용,2
2024,11,서울특별시,전기,승용,822
2024,11,서울특별시,하이브리드,승용,5690
2024,11,서울특별시,휘발유,승용,391
2024,11,세종특별자치시,경유,승용,14
2024,11,세종특별자치시,수소,승용,0
2024,11,세종특별자치시,전기,승용,16
2024,11,세종특별자치시,하이브리드,승용,85
2024,11,세종특별자치시,휘발유,승용,3
2024,11,울산광역시,경유,승용,65
2024,11,울산광역시,수소,승용,2
2024,11,울산광역시,전기,승용,138
2024,11,울산광역시,하이브리드,승용,1228
2024,11,울산광역시,휘발유,승용,43
2024,11,인천광역시,경유,승용,531
2024,11,인천광역시,수소,승용,10
2024,11,인천광역시,전기,승용,1438
2024,11,인천광역시,하이브리드,승용,5753
2024,11,인천광역시,휘발유,승용,1590
2024,11,전라남도,경유,승용,486
2024,11,전라남도,수소,승용,1
2024,11,전라남도,전기,승용,385
2024,11,전라남도,하이브리드,승용,2387
2024,11,전라남도,휘발유,승용,83
2024,11,전라북도,경유,승용,132
2024,11,전라북도,수소,승용,4
2024,11,전라북도,전기,승용,280
2024,11,전라북도,하이브리드,승용,1265
2024,11,전라북도,휘발유,승용,129
2024,11,제주특별자치도,경유,승용,444
2024,11,제주특별자치도,수소,승용,0
2024,11,제주특별자치도,전기,승용,4088
2024,11,제주특별자치도,하이브리드,승용,2375
2024,11,제주특별자치도,휘발유,승용,83
2024,11,충청남도,경유,승용,146
2024,11,충청남도,수소,승용,3
2024,11,충청남도,전기,승용,142
2024,11,충청남도,하이브리드,승용,1352
2024,11,충청남도,휘발유,승용,153
2024,11,충청북도,경유,승용,112
2024,11,충청북도,수소,승용,3
2024,11,충청북도,전기,승용,182
2024,11,충청북도,하이브리드,승용,1006
2024,11,충청북도,휘발유,승용,116
2024,12,강원도,경유,승용,98
2024,12,강원도,수소,승용,1
2024,12,강원도,전기,승용,98
2024,12,강원도,하이브리드,승용,978
2024,12,강원도,휘발유,승용,93
2024,12,경기도,경유,승용,873
2024,12,경기도,수소,승용,1
2024,12,경기도,전기,승용,568
2024,12,경기도,하이브리드,승용,9301
2024,12,경기도,휘발유,승용,929
2024,12,경상남도,경유,승용,513
2024,12,경상남도,수소,승용,1
2024,12,경상남도,전기,승용,1205
2024,12,경상남도,하이브리드,승용,6979
2024,12,경상남도,휘발유,승용,1031
2024,12,경상북도,경유,승용,126
2024,12,경상북도,수소,승용,0
2024,12,경상북도,전기,승용,140
2024,12,경상북도,하이브리드,승용,1258
2024,12,경상북도,휘발유,승용,99
2024,12,광주광역시,경유,승용,146
2024,12,광주광역시,수소,승용,0
2024,12,광주광역시,전기,승용,112
2024,12,광주광역시,하이브리드,승용,1732
2024,12,광주광역시,휘발유,승용,161
2024,12,대구광역시,경유,승용,180
2024,12,대구광역시,수소,승용,1
2024,12,대구광역시,전기,승용,206
2024,12,대구광역시,하이브리드,승용,2537
2024,12,대구광역시,휘발유,승용,363
2024,12,대전광역시,경유,승용,134
2024,12,대전광역시,수소,승용,1
2024,12,대전광역시,전기,승용,256
2024,12,대전광역시,하이브리드,승용,1731
2024,12,대전광역시,휘발유,승용,191
2024,12,부산광역시,경유,승용,462
2024,12,부산광역시,수소,승용,0
2024,12,부산광역시,전기,승용,440
2024,12,부산광역시,하이브리드,승용,5228
2024,12,부산광역시,휘발유,승용,886
2024,12,서울특별시,경유,승용,429
2024,12,서울특별시,수소,승용,2
2024,12,서울특별시,전기,승용,599
2024,12,서울특별시,하이브리드,승용,5874
2024,12,서울특별시,휘발유,승용,374
2024,12,세종특별자치시,경유,승용,8
2024,12,세종특별자치시,수소,승용,0
2024,12,세종특별자치시,전기,승용,5
2024,12,세종특별자치시,하이브리드,승용,78
2024,12,세종특별자치시,휘발유,승용,3
2024,12,울산광역시,경유,승용,54
2024,12,울산광역시,수소,승용,2
2024,12,울산광역시,전기,승용,72
2024,12,울산광역시,하이브리드,승용,1360
2024,12,울산광역시,휘발유,승용,31
2024,12,인천광역시,경유,승용,549
2024,12,인천광역시,수소,승용,3
2024,12,인천광역시,전기,승용,444
2024,12,인천광역시,하이브리드,승용,6972
2024,12,인천광역시,휘발유,승용,1662
2024,12,전라남도,경유,승용,557
2024,12,전라남도,수소,승용,3
2024,12,전라남도,전기,승용,149
2024,12,전라남도,하이브리드,승용,3015
2024,12,전라남도,휘발유,승용,60
2024,12,전라북도,경유,승용,115
2024,12,전라북도,수소,승용,1
2024,12,전라북도,전기,승용,37
2024,12,전라북도,하이브리드,승용,1307
2024,12,전라북도,휘발유,승용,95
2024,12,제주특별자치도,경유,승용,504
2024,12,제주특별자치도,수소,승용,0
2024,12,제주특별자치도,전기,승용,1238
2024,12,제주특별자치도,하이브리드,승용,2604
2024,12,제주특별자치도,휘발유,승용,87
2024,12,충청남도,경유,승용,153
2024,12,충청남도,수소,승용,0
2024,12,충청남도,전기,승용,35
2024,12,충청남도,하이브리드,승용,1309
2024,12,충청남도,휘발유,승용,129
2024,12,충청북도,경유,승용,130
2024,12,충청북도,수소,승용,0
2024,12,충청북도,전기,승용,28
2024,12,충청북도,하이브리드,승용,940
2024,12,충청북도,휘발유,승용,112
2025,1,강원도,경유,승용,82
2025,1,강원도,수소,승용,0
2025,1,강원도,전기,승용,9
2025,1,강원도,하이브리드,승용,866
2025,1,강원도,휘발유,승용,85
2025,1,경기도,경유,승용,651
2025,1,경기도,수소,승용,1
2025,1,경기도,전기,승용,119
2025,1,경기도,하이브리드,승용,7053
2025,1,경기도,휘발유,승용,922
2025,1,경상남도,경유,승용,313
2025,1,경상남도,수소,승용,0
2025,1,경상남도,전기,승용,385
2025,1,경상남도,하이브리드,승용,5629
2025,1,경상남도,휘발유,승용,835
2025,1,경상북도,경유,승용,126
2025,1,경상북도,수소,승용,0
2025,1,경상북도,전기,승용,3
2025,1,경상북도,하이브리드,승용,1096
2025,1,경상북도,휘발유,승용,105
2025,1,광주광역시,경유,승용,118
2025,1,광주광역시,수소,승용,0
2025,1,광주광역시,전기,승용,41
2025,1,광주광역시,하이브리드,승용,1306
2025,1,광주광역시,휘발유,승용,109
2025,1,대구광역시,경유,승용,110
2025,1,대구광역시,수소,승용,0
2025,1,대구광역시,전기,승용,80
2025,1,대구광역시,하이브리드,승용,1881
2025,1,대구광역시,휘발유,승용,251
2025,1,대전광역시,경유,승용,141
2025,1,대전광역시,수소,승용,0
2025,1,대전광역시,전기,승용,54
2025,1,대전광역시,하이브리드,승용,1304
2025,1,대전광역시,휘발유,승용,134
2025,1,부산광역시,경유,승용,254
2025,1,부산광역시,수소,승용,0
2025,1,부산광역시,전기,승용,165
2025,1,부산광역시,하이브리드,승용,4165
2025,1,부산광역시,휘발유,승용,566
2025,1,서울특별시,경유,승용,296
2025,1,서울특별시,수소,승용,0
2025,1,서울특별시,전기,승용,76
2025,1,서울특별시,하이브리드,승용,4137
2025,1,서울특별시,휘발유,승용,406
2025,1,세종특별자치시,경유,승용,7
2025,1,세종특별자치시,수소,승용,0
2025,1,세종특별자치시,전기,승용,2
2025,1,세종특별자치시,하이브리드,승용,82
2025,1,세종특별자치시,휘발유,승용,2
2025,1,울산광역시,경유,승용,51
2025,1,울산광역시,수소,승용,2
2025,1,울산광역시,전기,승용,29
2025,1,울산광역시,하이브리드,승용,1329
2025,1,울산광역시,휘발유,승용,43
2025,1,인천광역시,경유,승용,364
2025,1,인천광역시,수소,승용,2
2025,1,인천광역시,전기,승용,587
2025,1,인천광역시,하이브리드,승용,4591
2025,1,인천광역시,휘발유,승용,975
2025,1,전라남도,경유,승용,385
2025,1,전라남도,수소,승용,0
2025,1,전라남도,전기,승용,166
2025,1,전라남도,하이브리드,승용,2059
2025,1,전라남도,휘발유,승용,49
2025,1,전라북도,경유,승용,99
2025,1,전라북도,수소,승용,0
2025,1,전라북도,전기,승용,31
2025,1,전라북도,하이브리드,승용,1170
2025,1,전라북도,휘발유,승용,113
2025,1,제주특별자치도,경유,승용,317
2025,1,제주특별자치도,수소,승용,0
2025,1,제주특별자치도,전기,승용,441
2025,1,제주특별자치도,하이브리드,승용,1935
2025,1,제주특별자치도,휘발유,승용,53
2025,1,충청남도,경유,승용,126
2025,1,충청남도,수소,승용,0
2025,1,충청남도,전기,승용,5
2025,1,충청남도,하이브리드,승용,1100
2025,1,충청남도,휘발유,승용,132
2025,1,충청북도,경유,승용,99
2025,1,충청북도,수소,승용,0
2025,1,충청북도,전기,승용,4
2025,1,충청북도,하이브리드,승용,911
2025,1,충청북도,휘발유,승용,100
2025,2,강원도,경유,승용,78
2025,2,강원도,수소,승용,4
2025,2,강원도,전기,승용,123
2025,2,강원도,하이브리드,승용,831
2025,2,강원도,휘발유,승용,93
2025,2,경기도,경유,승용,635
2025,2,경기도,수소,승용,4
2025,2,경기도,전기,승용,1196
2025,2,경기도,하이브리드,승용,7411
2025,2,경기도,휘발유,승용,980
2025,2,경상남도,경유,승용,312
2025,2,경상남도,수소,승용,4
2025,2,경상남도,전기,승용,2098
2025,2,경상남도,하이브리드,승용,6187
2025,2,경상남도,휘발유,승용,947
